exp,species,dev_stage,tissue,area,x,y,perimeter
rtDRG-CGRP-AceTub 10x #1,Rat,Adult,DRG,312.63,20.94,18.4,65.42
rtDRG-CGRP-AceTub 10x #1,Rat,Adult,DRG,215.8,13.32,19.67,55.67
rtDRG-CGRP-AceTub 10x #1,Rat,Adult,DRG,356.11,25.38,17.77,71.91
rtDRG-CGRP-AceTub 10x #1,Rat,Adult,DRG,543.73,30.46,20.3,87.55
rtDRG-CGRP-AceTub 10x #1,Rat,Adult,DRG,806.43,33.63,30.46,104.91
rtDRG-CGRP-AceTub 10x #1,Rat,Adult,DRG,322.89,20.3,23.48,68.97
rtDRG-CGRP-AceTub 10x #1,Rat,Adult,DRG,419.12,26.65,18.4,75.72
rtDRG-CGRP-AceTub 10x #1,Rat,Adult,DRG,662.1,31.09,24.75,94.13
rtDRG-CGRP-AceTub 10x #1,Rat,Adult,DRG,448.11,22.21,22.84,78.03
rtDRG-CGRP-AceTub 10x #1,Rat,Adult,DRG,503.47,22.84,26.65,82.47
rtDRG-CGRP-AceTub 10x #1,Rat,Adult,DRG,255.86,17.77,18.4,59.05
rtDRG-CGRP-AceTub 10x #1,Rat,Adult,DRG,471.26,26.02,22.84,78.84
rtDRG-CGRP-AceTub 10x #1,Rat,Adult,DRG,155.01,16.5,10.79,48.57
rtDRG-CGRP-AceTub 10x #1,Rat,Adult,DRG,537.69,31.73,22.21,90.91
rtDRG-CGRP-AceTub 10x #1,Rat,Adult,DRG,892.19,36.17,32.36,114.01
rtDRG-CGRP-AceTub 10x #1,Rat,Adult,DRG,523.19,31.09,19.04,87.07
rtDRG-CGRP-AceTub 10x #1,Rat,Adult,DRG,938.09,26.65,43.78,116.81
rtDRG-CGRP-AceTub 10x #1,Rat,Adult,DRG,1173.61,36.17,38.71,123.1
rtDRG-CGRP-AceTub 10x #1,Rat,Adult,DRG,885.14,35.53,36.8,115.26
rtDRG-CGRP-AceTub 10x #1,Rat,Adult,DRG,486.36,25.38,24.11,81.18
rtDRG-CGRP-AceTub 10x #2,Rat,Adult,DRG,746.24,33.63,27.92,100.51
rtDRG-CGRP-AceTub 10x #2,Rat,Adult,DRG,473.47,22.84,23.48,79.34
rtDRG-CGRP-AceTub 10x #2,Rat,Adult,DRG,334.97,23.48,17.77,67.01
rtDRG-CGRP-AceTub 10x #2,Rat,Adult,DRG,1036.52,46.32,30.46,120.68
rtDRG-CGRP-AceTub 10x #2,Rat,Adult,DRG,234.12,19.04,15.23,56.19
rtDRG-CGRP-AceTub 10x #2,Rat,Adult,DRG,316.45,18.4,22.84,64.8
rtDRG-CGRP-AceTub 10x #2,Rat,Adult,DRG,563.05,27.28,26.02,85.71
rtDRG-CGRP-AceTub 10x #2,Rat,Adult,DRG,509.1,26.65,24.11,82.03
rtDRG-CGRP-AceTub 10x #2,Rat,Adult,DRG,654.24,31.09,26.02,93.94
rtDRG-CGRP-AceTub 10x #2,Rat,Adult,DRG,482.53,29.82,22.84,82.59
rtDRG-CGRP-AceTub 10x #2,Rat,Adult,DRG,441.46,20.3,26.02,76.7
rtDRG-CGRP-AceTub 10x #2,Rat,Adult,DRG,416.7,24.11,22.21,74
rtDRG-CGRP-AceTub 10x #2,Rat,Adult,DRG,857.16,34.9,29.82,105.91
rtDRG-CGRP-AceTub 10x #2,Rat,Adult,DRG,751.68,32.99,29.82,103.05
rtDRG-CGRP-AceTub 10x #2,Rat,Adult,DRG,1142.81,37.44,36.17,121.82
rtDRG-CGRP-AceTub 10x #2,Rat,Adult,DRG,289.68,19.67,19.67,63.64
rtDRG-CGRP-AceTub 10x #2,Rat,Adult,DRG,467.03,24.11,25.38,78.93
rtDRG-CGRP-AceTub 10x #2,Rat,Adult,DRG,469.24,25.38,23.48,79.76
rtDRG-CGRP-AceTub 10x #2,Rat,Adult,DRG,274.58,22.84,16.5,65.8
rtDRG-CGRP-AceTub 10x #2,Rat,Adult,DRG,740.81,34.9,30.46,103.77
rtDRG-CGRP-AceTub 10x #2,Rat,Adult,DRG,735.57,24.75,36.8,101.29
rtDRG-CGRP-AceTub 10x #2,Rat,Adult,DRG,290.69,20.94,17.77,62.19
rtDRG-CGRP-AceTub 10x #2,Rat,Adult,DRG,437.04,24.75,20.94,76.09
rtDRG-CGRP-AceTub 10x #2,Rat,Adult,DRG,279.01,17.77,19.67,61.63
rtDRG-CGRP-AceTub 10x #2,Rat,Adult,DRG,419.12,24.75,20.94,74.84
rtDRG-CGRP-AceTub 10x #2,Rat,Adult,DRG,220.63,20.3,12.69,55.85
rtDRG-CGRP-AceTub 10x #2,Rat,Adult,DRG,615.19,27.92,27.92,93.86
rtDRG-CGRP-AceTub 10x #3,Rat,Adult,DRG,776.44,32.36,29.19,102.04
rtDRG-CGRP-AceTub 10x #3,Rat,Adult,DRG,541.92,22.21,29.19,85.08
rtDRG-CGRP-AceTub 10x #3,Rat,Adult,DRG,478.5,26.02,23.48,80.55
rtDRG-CGRP-AceTub 10x #3,Rat,Adult,DRG,365.57,19.04,22.21,69.73
rtDRG-CGRP-AceTub 10x #3,Rat,Adult,DRG,1266.62,44.42,39.34,133.22
rtDRG-CGRP-AceTub 10x #3,Rat,Adult,DRG,339,23.48,19.04,68.94
rtDRG-CGRP-AceTub 10x #3,Rat,Adult,DRG,767.78,31.09,29.82,101.96
rtDRG-CGRP-AceTub 10x #3,Rat,Adult,DRG,1313.52,42.51,37.44,130.74
rtDRG-CGRP-AceTub 10x #3,Rat,Adult,DRG,385.5,22.84,20.3,71.24
rtDRG-CGRP-AceTub 10x #3,Rat,Adult,DRG,319.88,20.3,19.67,64.83
rtDRG-CGRP-AceTub 10x #3,Rat,Adult,DRG,151.18,13.32,14.59,45.99
rtDRG-CGRP-AceTub 10x #3,Rat,Adult,DRG,844.28,34.26,29.19,105.78
rtDRG-CGRP-AceTub 10x #3,Rat,Adult,DRG,285.45,18.4,17.13,62.71
rtDRG-CGRP-AceTub 10x #3,Rat,Adult,DRG,439.85,24.11,23.48,75.87
rtDRG-CGRP-AceTub 10x #3,Rat,Adult,DRG,717.86,32.36,29.19,97.83
rtDRG-CGRP-AceTub 10x #3,Rat,Adult,DRG,1180.26,43.15,34.26,125.39
rtDRG-CGRP-AceTub 10x #3,Rat,Adult,DRG,371.41,19.04,23.48,71.17
rtDRG-CGRP-AceTub 10x #3,Rat,Adult,DRG,299.34,20.3,18.4,63.26
rtDRG-CGRP-AceTub 10x #3,Rat,Adult,DRG,455.76,24.11,24.11,76.88
rtDRG-CGRP-AceTub 10x #3,Rat,Adult,DRG,491.99,24.75,24.75,80.48
rtDRG-CGRP-AceTub 10x #3,Rat,Adult,DRG,1168.78,38.71,39.34,126.78
rtDRG-CGRP-AceTub 10x #3,Rat,Adult,DRG,415.09,23.48,22.21,73.95
rtDRG-CGRP-AceTub 10x #3,Rat,Adult,DRG,435.02,22.21,24.75,78.26
rtDRG-CGRP-AceTub 10x #3,Rat,Adult,DRG,1397.47,39.97,43.15,136.81
rtDRG-CGRP-AceTub 10x #3,Rat,Adult,DRG,444.48,20.3,26.02,77.1
rtDRG-CGRP-AceTub 10x #3,Rat,Adult,DRG,339.4,17.13,23.48,68.04
rtDRG-CGRP-AceTub 10x #3,Rat,Adult,DRG,426.77,21.57,24.75,75.03
rtDRG-CGRP-AceTub 10x #3,Rat,Adult,DRG,366.98,20.3,21.57,70.38
rtDRG-CGRP-AceTub 10x #3,Rat,Adult,DRG,328.53,15.23,24.11,69.94
rtDRG-CGRP-AceTub 10x #3,Rat,Adult,DRG,587.41,29.19,24.11,88.77
rtDRG-CGRP-AceTub 10x #3,Rat,Adult,DRG,407.64,22.21,22.84,73.24
rtDRG-CGRP-AceTub 10x #3,Rat,Adult,DRG,1233.2,35.53,47.59,137.07
rtDRG-CGRP-AceTub 10x #3,Rat,Adult,DRG,149.17,13.96,12.69,44.36
rtDRG-CGRP-AceTub 10x #3,Rat,Adult,DRG,301.56,16.5,22.84,65.48
rtDRG-CGRP-AceTub 10x #3,Rat,Adult,DRG,453.74,21.57,26.02,79.72
rtDRG-CGRP-AceTub 10x #3,Rat,Adult,DRG,328.93,25.38,16.5,68.88
rtDRG-CGRP-AceTub 10x #3,Rat,Adult,DRG,1283.33,41.24,35.53,130.23
rtDRG-CGRP-AceTub 10x #3,Rat,Adult,DRG,144.94,12.06,14.59,44.28
rtDRG-CGRP-AceTub 10x #3,Rat,Adult,DRG,1188.51,40.61,34.9,124.64
rtDRG-CGRP-AceTub 10x #3,Rat,Adult,DRG,258.28,15.86,18.4,60.44
rtDRG-CGRP-AceTub 10x #3,Rat,Adult,DRG,609.35,22.84,32.36,91.4
rtDRG-CGRP-AceTub 10x #3,Rat,Adult,DRG,211.77,13.96,18.4,53.37
rtDRG-CGRP-AceTub 10x #4,Rat,Adult,DRG,835.02,43.78,24.75,111.18
rtDRG-CGRP-AceTub 10x #4,Rat,Adult,DRG,420.93,29.82,19.04,81.08
rtDRG-CGRP-AceTub 10x #4,Rat,Adult,DRG,1084.64,48.86,29.19,134.25
rtDRG-CGRP-AceTub 10x #4,Rat,Adult,DRG,859.38,41.88,26.65,115.27
rtDRG-CGRP-AceTub 10x #4,Rat,Adult,DRG,1036.32,40.61,32.99,119.94
rtDRG-CGRP-AceTub 10x #4,Rat,Adult,DRG,495.41,28.55,20.94,81.97
rtDRG-CGRP-AceTub 10x #4,Rat,Adult,DRG,367.18,22.21,20.94,69.72
rtDRG-CGRP-AceTub 10x #4,Rat,Adult,DRG,727.32,29.82,27.92,98.9
rtDRG-CGRP-AceTub 10x #4,Rat,Adult,DRG,363.16,19.67,20.94,69.49
rtDRG-CGRP-AceTub 10x #4,Rat,Adult,DRG,631.9,32.36,26.65,93.61
rtDRG-CGRP-AceTub 10x #4,Rat,Adult,DRG,375.64,26.65,20.3,79.91
rtDRG-CGRP-AceTub 10x #4,Rat,Adult,DRG,850.92,50.13,27.28,129.6
rtDRG-CGRP-AceTub 10x #4,Rat,Adult,DRG,631.09,27.92,29.19,93.05
rtDRG-CGRP-AceTub 10x #4,Rat,Adult,DRG,416.5,22.84,23.48,76.93
rtDRG-CGRP-AceTub 10x #4,Rat,Adult,DRG,606.54,29.19,27.92,90.66
rtDRG-CGRP-AceTub 10x #4,Rat,Adult,DRG,643.17,28.55,29.82,92.84
rtDRG-CGRP-AceTub 10x #4,Rat,Adult,DRG,424.76,22.21,24.11,75.87
rtDRG-CGRP-AceTub 10x #4,Rat,Adult,DRG,403.01,20.94,26.65,76.98
rtDRG-CGRP-AceTub 10x #4,Rat,Adult,DRG,691.69,24.75,32.99,101.5
rtDRG-CGRP-AceTub 10x #4,Rat,Adult,DRG,495.82,25.38,24.75,82.7
rtDRG-CGRP-AceTub 10x #4,Rat,Adult,DRG,332.96,16.5,24.75,67.9
rtDRG-CGRP-AceTub 10x #4,Rat,Adult,DRG,1075.58,36.17,39.34,120.94
rtDRG-CGRP-AceTub 10x #4,Rat,Adult,DRG,305.78,24.75,15.86,65.48
rtDRG-CGRP-AceTub 10x #4,Rat,Adult,DRG,583.99,26.02,26.65,88.28
rtDRG-CGRP-AceTub 10x #4,Rat,Adult,DRG,386.71,18.4,26.02,75.62
rtDRG-CGRP-AceTub 10x #4,Rat,Adult,DRG,395.37,22.84,19.67,72.34
rtDRG-CGRP-AceTub 10x #4,Rat,Adult,DRG,967.07,33.63,35.53,111.83
rtDRG-CGRP-AceTub 10x #4,Rat,Adult,DRG,921.98,39.97,29.82,113.45
rtDRG-CGRP-AceTub 10x #4,Rat,Adult,DRG,559.03,32.36,23.48,92.26
rtDRG-CGRP-AceTub 10x #4,Rat,Adult,DRG,527.42,31.09,22.21,85.41
rtDRG-CGRP-AceTub 10x #4,Rat,Adult,DRG,464.01,29.19,27.92,95.95
rtDRG-CGRP-AceTub 10x #4,Rat,Adult,DRG,857.36,31.73,34.26,105.08
rtDRG-CGRP-AceTub 10x #5,Rat,Adult,DRG,375.44,22.84,19.67,71.65
rtDRG-CGRP-AceTub 10x #5,Rat,Adult,DRG,519.57,23.48,27.28,83.42
rtDRG-CGRP-AceTub 10x #5,Rat,Adult,DRG,366.58,21.57,20.3,69.35
rtDRG-CGRP-AceTub 10x #5,Rat,Adult,DRG,1163.15,41.88,36.17,124.21
rtDRG-CGRP-AceTub 10x #5,Rat,Adult,DRG,432,26.65,19.67,76.26
rtDRG-CGRP-AceTub 10x #5,Rat,Adult,DRG,409.05,22.84,22.21,73.63
rtDRG-CGRP-AceTub 10x #5,Rat,Adult,DRG,438.85,24.75,21.57,76.14
rtDRG-CGRP-AceTub 10x #5,Rat,Adult,DRG,989.42,38.71,31.73,114.21
rtDRG-CGRP-AceTub 10x #6,Rat,Adult,DRG,346.85,25.38,17.77,69.28
rtDRG-CGRP-AceTub 10x #6,Rat,Adult,DRG,538.09,25.38,26.02,84.7
rtDRG-CGRP-AceTub 10x #6,Rat,Adult,DRG,1186.7,34.26,44.42,128.63
rtDRG-CGRP-AceTub 10x #6,Rat,Adult,DRG,259.68,19.67,16.5,59.89
rtDRG-CGRP-AceTub 10x #6,Rat,Adult,DRG,1031.89,35.53,35.53,117.37
rtDRG-CGRP-AceTub 10x #6,Rat,Adult,DRG,630.49,27.92,27.28,90.66
rtDRG-CGRP-AceTub 10x #6,Rat,Adult,DRG,342.62,20.3,19.67,68.47
rtDRG-CGRP-AceTub 10x #6,Rat,Adult,DRG,358.53,27.92,19.67,75
rtDRG-CGRP-AceTub 10x #6,Rat,Adult,DRG,340.61,19.67,23.48,69.25
rtDRG-CGRP-AceTub 10x #6,Rat,Adult,DRG,296.93,18.4,19.67,63.03
rtDRG-CGRP-AceTub 10x #6,Rat,Adult,DRG,277.8,19.67,17.77,60.72
rtDRG-CGRP-AceTub 10x #6,Rat,Adult,DRG,357.72,23.48,19.04,68.98
rtDRG-CGRP-AceTub 10x #6,Rat,Adult,DRG,456.96,22.84,24.11,78.17
rtDRG-CGRP-AceTub 10x #6,Rat,Adult,DRG,392.95,20.3,22.21,72.63
rtDRG-CGRP-AceTub 10x #6,Rat,Adult,DRG,975.73,31.73,36.8,114.44
rtDRG-CGRP-AceTub 10x #7,Rat,Adult,DRG,1234.21,42.51,34.9,129.2
rtDRG-CGRP-AceTub 10x #7,Rat,Adult,DRG,599.89,22.21,31.73,91.65
rtDRG-CGRP-AceTub 10x #7,Rat,Adult,DRG,312.63,22.21,18.4,66.18
rtDRG-CGRP-AceTub 10x #7,Rat,Adult,DRG,880.11,36.8,32.99,112.11
rtDRG-CGRP-AceTub 10x #7,Rat,Adult,DRG,1236.42,45.69,34.9,127.72
rtDRG-CGRP-AceTub 10x #7,Rat,Adult,DRG,632.91,29.82,26.65,91.19
rtDRG-CGRP-AceTub 10x #7,Rat,Adult,DRG,1227.97,48.86,35.53,136.95
rtDRG-CGRP-AceTub 10x #7,Rat,Adult,DRG,657.26,34.26,20.94,97.87
rtDRG-CGRP-AceTub 10x #7,Rat,Adult,DRG,418.31,24.75,23.48,76.8
rtDRG-CGRP-AceTub 10x #7,Rat,Adult,DRG,445.69,27.92,20.3,79.26
rtDRG-CGRP-AceTub 10x #7,Rat,Adult,DRG,724.1,33.63,24.75,100.57
rtDRG-CGRP-AceTub 10x #7,Rat,Adult,DRG,1383.58,41.24,43.15,134.58
rtDRG-CGRP-AceTub 10x #7,Rat,Adult,DRG,1577.23,48.86,41.88,145.86
rtDRG-CGRP-AceTub 10x #7,Rat,Adult,DRG,942.31,32.36,36.8,113.06
rtDRG-CGRP-AceTub 10x #7,Rat,Adult,DRG,343.83,19.67,21.57,67.84
rtDRG-CGRP-AceTub 10x #7,Rat,Adult,DRG,273.57,18.4,17.77,60.29
rtDRG-CGRP-AceTub 10x #7,Rat,Adult,DRG,288.67,19.67,17.77,62.46
rtDRG-CGRP-AceTub 10x #7,Rat,Adult,DRG,1527.11,54.57,34.26,147.98
rtDRG-CGRP-AceTub 10x #7,Rat,Adult,DRG,1219.31,44.42,31.73,129.76
rtDRG-CGRP-AceTub 10x #7,Rat,Adult,DRG,1274.27,42.51,37.44,129.26
rtDRG-CGRP-AceTub 10x #7,Rat,Adult,DRG,1519.06,41.24,43.15,140.9
rtDRG-CGRP-AceTub 10x #7,Rat,Adult,DRG,372.42,17.77,24.11,71.22
rtDRG-CGRP-AceTub 10x #7,Rat,Adult,DRG,850.52,32.99,30.46,107.02
rtDRG-CGRP-AceTub 10x #7,Rat,Adult,DRG,717.66,29.82,30.46,99.68
rtDRG-CGRP-AceTub 10x #7,Rat,Adult,DRG,388.72,20.3,22.84,71.62
rtDRG-CGRP-AceTub 10x #7,Rat,Adult,DRG,466.02,20.94,27.92,80.4
rtDRG-CGRP-AceTub 10x #7,Rat,Adult,DRG,1270.64,40.61,37.44,129.1
rtDRG-CGRP-AceTub 10x #7,Rat,Adult,DRG,536.88,23.48,28.55,84.17
rtDRG-CGRP-AceTub 10x #7,Rat,Adult,DRG,1082.42,35.53,36.8,121.26
rtDRG-CGRP-AceTub 10x #7,Rat,Adult,DRG,500.25,27.28,23.48,81.12
rtDRG-CGRP-AceTub 10x #7,Rat,Adult,DRG,913.33,31.09,36.8,111.46
rtDRG-CGRP-AceTub 10x #7,Rat,Adult,DRG,663.91,36.17,22.21,96.12
rtDRG-CGRP-AceTub 10x #7,Rat,Adult,DRG,392.95,22.84,23.48,73.01
rtDRG-CGRP-AceTub 10x #8,Rat,Adult,DRG,1811.35,55.2,39.34,156.58
rtDRG-CGRP-AceTub 10x #8,Rat,Adult,DRG,576.14,26.02,28.55,89.26
rtDRG-CGRP-AceTub 10x #8,Rat,Adult,DRG,467.43,22.21,26.02,79.21
rtDRG-CGRP-AceTub 10x #8,Rat,Adult,DRG,661.89,34.26,25.38,97.73
rtDRG-CGRP-AceTub 10x #8,Rat,Adult,DRG,1042.16,38.07,33.63,116.84
rtDRG-CGRP-AceTub 10x #8,Rat,Adult,DRG,1595.75,61.55,36.17,158.95
rtDRG-CGRP-AceTub 10x #8,Rat,Adult,DRG,789.93,40.61,24.75,109.79
rtDRG-CGRP-AceTub 10x #8,Rat,Adult,DRG,600.29,32.36,24.11,90.39
rtDRG-CGRP-AceTub 10x #8,Rat,Adult,DRG,941.91,36.8,32.36,113
rtDRG-CGRP-AceTub 10x #8,Rat,Adult,DRG,532.05,32.99,23.48,90.1
rtDRG-CGRP-AceTub 10x #8,Rat,Adult,DRG,501.25,27.28,22.21,83.03
rtDRG-CGRP-AceTub 10x #8,Rat,Adult,DRG,455.35,26.02,20.94,78.84
rtDRG-CGRP-AceTub 10x #8,Rat,Adult,DRG,237.54,20.3,14.59,56.93
rtDRG-CGRP-AceTub 10x #8,Rat,Adult,DRG,495.01,31.73,18.4,84.16
rtDRG-CGRP-AceTub 10x #8,Rat,Adult,DRG,637.54,32.36,24.75,91.93
rtDRG-CGRP-AceTub 10x #8,Rat,Adult,DRG,601.91,27.92,24.75,89.7
rtDRG-CGRP-AceTub 10x #8,Rat,Adult,DRG,1359.42,46.95,35.53,135.18
rtDRG-CGRP-AceTub 10x #8,Rat,Adult,DRG,537.29,27.92,25.38,86.76
rtDRG-CGRP-AceTub 10x #8,Rat,Adult,DRG,1036.12,34.26,38.71,118.84
rtDRG-CGRP-AceTub 10x #8,Rat,Adult,DRG,536.28,23.48,27.28,84.82
rtDRG-CGRP-AceTub 10x #8,Rat,Adult,DRG,640.76,32.36,26.65,93.52
rtDRG-CGRP-AceTub 10x #8,Rat,Adult,DRG,718.26,34.9,27.28,98.91
rtDRG-CGRP-AceTub 10x #8,Rat,Adult,DRG,1131.14,39.97,34.26,126.72
rtDRG-CGRP-AceTub 10x #8,Rat,Adult,DRG,435.63,24.75,19.67,77.68
rtDRG-CGRP-AceTub 10x #8,Rat,Adult,DRG,1316.74,38.71,40.61,131.61
rtDRG-CGRP-AceTub 10x #8,Rat,Adult,DRG,1196.56,41.88,34.26,126.35
rtDRG-CGRP-AceTub 10x #8,Rat,Adult,DRG,545.94,27.92,24.11,85.54
rtDRG-CGRP-AceTub 10x #9,Rat,Adult,DRG,328.53,19.67,20.3,66
rtDRG-CGRP-AceTub 10x #9,Rat,Adult,DRG,476.09,25.38,22.84,78.77
rtDRG-CGRP-AceTub 10x #9,Rat,Adult,DRG,358.73,20.94,22.21,68.2
rtDRG-CGRP-AceTub 10x #9,Rat,Adult,DRG,335.17,23.48,16.5,69.18
rtDRG-CGRP-AceTub 10x #9,Rat,Adult,DRG,446.9,24.75,23.48,78.57
rtDRG-CGRP-AceTub 10x #9,Rat,Adult,DRG,832.8,29.19,34.26,105.19
rtDRG-CGRP-AceTub 10x #9,Rat,Adult,DRG,285.65,17.13,20.94,65.23
rtDRG-CGRP-AceTub 10x #9,Rat,Adult,DRG,262.1,16.5,19.67,59.43
rtDRG-CGRP-AceTub 10x #9,Rat,Adult,DRG,220.23,16.5,16.5,54.49
rtDRG-CGRP-AceTub 10x #9,Rat,Adult,DRG,439.65,22.84,23.48,76.54
rtDRG-CGRP-AceTub 10x #9,Rat,Adult,DRG,338.4,19.67,20.94,67.34
rtDRG-CGRP-AceTub 10x #9,Rat,Adult,DRG,889.17,36.17,31.73,109.11
rtDRG-CGRP-AceTub 10x #9,Rat,Adult,DRG,376.04,24.11,20.3,71.86
rtDRG-CGRP-AceTub 10x #9,Rat,Adult,DRG,341.21,18.4,24.11,70.5
rtDRG-CGRP-AceTub 10x #9,Rat,Adult,DRG,168.29,12.69,15.23,47.88
rtDRG-CGRP-AceTub 10x #9,Rat,Adult,DRG,511.12,25.38,24.11,82.8
rtDRG-CGRP-AceTub 10x #9,Rat,Adult,DRG,1172.41,44.42,37.44,131.61
rtDRG-CGRP-AceTub 10x #9,Rat,Adult,DRG,810.46,29.82,33.63,103.29
rtDRG-CGRP-AceTub 10x #9,Rat,Adult,DRG,476.89,25.38,22.84,79.83
rtDRG-CGRP-AceTub 10x #9,Rat,Adult,DRG,521.38,26.02,23.48,82.81
rtDRG-CGRP-AceTub 10x #9,Rat,Adult,DRG,849.11,30.46,34.9,110.83
rtDRG-CGRP-AceTub 10x #9,Rat,Adult,DRG,436.83,24.11,20.94,77.18
rtDRG-CGRP-AceTub 10x #9,Rat,Adult,DRG,387.92,22.84,20.94,72.25
rtDRG-CGRP-AceTub 10x #10,Rat,Adult,DRG,459.78,19.67,27.92,79.87
rtDRG-CGRP-AceTub 10x #10,Rat,Adult,DRG,427.37,22.84,22.84,78.7
rtDRG-CGRP-AceTub 10x #10,Rat,Adult,DRG,476.09,23.48,24.75,81.4
rtDRG-CGRP-AceTub 10x #10,Rat,Adult,DRG,732.75,26.02,38.71,104.59
rtDRG-CGRP-AceTub 10x #10,Rat,Adult,DRG,758.52,31.09,32.36,101.32
rtDRG-CGRP-AceTub 10x #10,Rat,Adult,DRG,395.97,22.21,22.84,72.78
rtDRG-CGRP-AceTub 10x #10,Rat,Adult,DRG,460.59,23.48,24.75,78.11
rtDRG-CGRP-AceTub 10x #10,Rat,Adult,DRG,375.03,20.3,23.48,72.45
rtDRG-CGRP-AceTub 10x #10,Rat,Adult,DRG,356.31,23.48,17.77,69.14
rtDRG-CGRP-AceTub 10x #10,Rat,Adult,DRG,345.84,16.5,25.38,69.66
rtDRG-CGRP-AceTub 10x #10,Rat,Adult,DRG,331.35,20.3,22.21,69.03
rtDRG-CGRP-AceTub 10x #10,Rat,Adult,DRG,438.44,22.21,23.48,75.31
rtDRG-CGRP-AceTub 10x #10,Rat,Adult,DRG,482.53,24.11,24.75,79.95
rtDRG-CGRP-AceTub 10x #10,Rat,Adult,DRG,1327.41,43.78,38.07,132.31
rtDRG-CGRP-AceTub 10x #10,Rat,Adult,DRG,280.22,17.13,20.94,61.49
rtDRG-CGRP-AceTub 10x #10,Rat,Adult,DRG,379.06,24.11,20.94,72.19
rtDRG-CGRP-AceTub 10x #10,Rat,Adult,DRG,372.01,20.94,22.84,73.19
rtDRG-CGRP-AceTub 10x #10,Rat,Adult,DRG,273.57,20.3,18.4,62.01
rtDRG-CGRP-AceTub 10x #10,Rat,Adult,DRG,180.97,19.67,10.79,51.79
rtDRG-CGRP-AceTub 10x #10,Rat,Adult,DRG,733.56,29.19,36.17,106.19
rtDRG-CGRP-AceTub 10x #10,Rat,Adult,DRG,533.26,27.28,26.02,85.16
rtDRG-CGRP-AceTub 10x #10,Rat,Adult,DRG,317.26,25.38,15.86,67.29
rtDRG-CGRP-AceTub 10x #10,Rat,Adult,DRG,290.48,17.13,20.3,63.4
rtDRG-CGRP-AceTub 10x #10,Rat,Adult,DRG,447.3,23.48,22.84,78.53
rtDRG-CGRP-AceTub 10x #10,Rat,Adult,DRG,320.48,19.67,21.57,67.61
rtDRG-CGRP-AceTub 10x #10,Rat,Adult,DRG,193.05,18.4,13.32,52.72
rtDRG-CGRP-AceTub 10x #10,Rat,Adult,DRG,296.32,19.04,19.04,62.95
rtDRG-CGRP-AceTub 10x #10,Rat,Adult,DRG,1008.14,26.65,46.32,121.39
rtDRG-CGRP-AceTub 10x #10,Rat,Adult,DRG,644.18,27.28,28.55,92.77
rtDRG-CGRP-AceTub 10x #10,Rat,Adult,DRG,427.78,28.55,18.4,78.71
rtDRG-CGRP-AceTub 10x #10,Rat,Adult,DRG,496.02,27.92,20.94,82.81
rtDRG-CGRP-AceTub 10x #10,Rat,Adult,DRG,317.46,20.3,20.3,64.42
rtDRG-CGRP-AceTub 10x #10,Rat,Adult,DRG,228.89,15.23,19.67,56.3
rtDRG-CGRP-AceTub 10x #10,Rat,Adult,DRG,529.64,25.38,24.11,84.22
rtDRG-CGRP-AceTub 10x #10,Rat,Adult,DRG,603.72,27.28,27.28,89.68
rtDRG-CGRP-AceTub 10x #10,Rat,Adult,DRG,313.23,19.67,22.21,68.12
rtDRG-CGRP-AceTub 10x #10,Rat,Adult,DRG,469.85,27.92,24.11,82.77
rtDRG-CGRP-AceTub 10x #10,Rat,Adult,DRG,365.77,29.82,15.86,76.7
rtDRG-CGRP-AceTub 10x #10,Rat,Adult,DRG,561.04,29.19,23.48,86.9
rtDRG-CGRP-AceTub 10x #10,Rat,Adult,DRG,441.87,24.11,22.21,76.93
rtDRG-CGRP-AceTub 10x #10,Rat,Adult,DRG,343.63,24.11,20.3,70.04
rtDRG-CGRP-AceTub 10x #10,Rat,Adult,DRG,432,20.3,26.02,76.36
rtDRG-CGRP-AceTub 10x #10,Rat,Adult,DRG,378.05,25.38,19.67,72.28
rtDRG-CGRP-AceTub 10x #10,Rat,Adult,DRG,626.06,28.55,27.28,90.71
rtDRG-CGRP-AceTub 10x #10,Rat,Adult,DRG,330.14,20.3,21.57,67.06
rtDRG-CGRP-AceTub 10x #10,Rat,Adult,DRG,540.31,28.55,22.21,85.31
rtDRG-CGRP-AceTub 10x #10,Rat,Adult,DRG,969.69,32.99,34.26,112.65
rtDRG-CGRP-AceTub 10x #10,Rat,Adult,DRG,472.06,26.65,22.21,82.32
rtDRG-CGRP-AceTub 10x #10,Rat,Adult,DRG,389.12,23.48,19.67,71.95
rtDRG-CGRP-AceTub 10x #10,Rat,Adult,DRG,566.07,30.46,21.57,88.54
rtDRG-CGRP-AceTub 10x #10,Rat,Adult,DRG,784.09,33.63,33.63,103.35
rtDRG-CGRP-AceTub 10x #10,Rat,Adult,DRG,174.93,12.06,16.5,50.23
rtDRG-CGRP-AceTub 10x #10,Rat,Adult,DRG,209.56,16.5,15.23,53.71
rtDRG-CGRP-AceTub 10x #11,Rat,Adult,DRG,459.78,19.67,27.92,79.87
rtDRG-CGRP-AceTub 10x #11,Rat,Adult,DRG,427.37,22.84,22.84,78.7
rtDRG-CGRP-AceTub 10x #11,Rat,Adult,DRG,476.09,23.48,24.75,81.4
rtDRG-CGRP-AceTub 10x #11,Rat,Adult,DRG,732.75,26.02,38.71,104.59
